StudentCourseID,StudentID,SISStudentID,CourseID,StaffID,FacilityID,PeriodID,CourseDate,EnrollmentDate,EnrollmentCodeID,WithdrawalDate,WithdrawalCodeID,GradeLevel
126457,1661,461,2739,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126458,1661,461,2734,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126459,1661,461,2735,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126460,1661,461,2736,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126461,1661,461,2731,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126462,1661,461,2732,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126463,1661,461,2733,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126464,1662,462,2731,67,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126465,1662,462,2732,67,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126466,1662,462,2733,67,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126467,1662,462,2734,67,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126468,1662,462,2737,67,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126469,1662,462,2735,67,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126470,1662,462,2736,67,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126471,1663,463,2734,118,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126472,1663,463,2737,118,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126473,1663,463,2735,118,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126474,1663,463,2736,118,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126475,1664,464,2734,72,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126476,1664,464,2737,72,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126477,1664,464,2735,72,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126478,1664,464,2736,72,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126479,1664,464,2731,72,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126480,1664,464,2732,72,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126481,1664,464,2733,72,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126482,1697,497,2734,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126483,1697,497,2737,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126484,1697,497,2735,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126485,1697,497,2736,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126486,1697,497,2731,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126487,1697,497,2732,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126488,1697,497,2733,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126489,1701,501,2731,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126490,1701,501,2732,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126491,1701,501,2733,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126492,1701,501,2734,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126493,1701,501,2737,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126494,1701,501,2735,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126495,1701,501,2736,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126496,1718,518,2734,60,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126497,1718,518,2737,60,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126498,1718,518,2735,60,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126499,1718,518,2736,60,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126500,1718,518,2731,60,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126501,1718,518,2732,60,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126502,1718,518,2733,60,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126503,1719,519,2732,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126504,1719,519,2734,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126505,1719,519,2737,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126506,1719,519,2735,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126507,1719,519,2736,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126508,1719,519,2732,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126509,1719,519,2733,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126510,1751,551,2734,118,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126511,1751,551,2737,118,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126512,1751,551,2735,118,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126513,1751,551,2736,118,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126514,1751,551,2732,118,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126515,1751,551,2733,118,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126516,1760,560,2731,61,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126517,1760,560,2732,61,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126518,1760,560,2733,61,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126519,1760,560,2734,61,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126520,1760,560,2737,61,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126521,1760,560,2735,61,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126522,1760,560,2736,61,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126523,1761,561,2734,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126524,1761,561,2737,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126525,1761,561,2735,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126526,1761,561,2736,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126527,1761,561,2731,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126528,1761,561,2732,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126529,1761,561,2733,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126530,1762,562,2734,62,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126531,1762,562,2737,62,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126532,1762,562,2735,62,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126533,1762,562,2736,62,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126534,1762,562,2732,62,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126535,1762,562,2733,62,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126536,1763,563,2738,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126537,1763,563,2737,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126538,1763,563,2735,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126539,1763,563,2736,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126540,1763,563,2732,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126541,1763,563,2733,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126542,1763,563,2731,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126543,1764,564,2734,67,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126544,1764,564,2737,67,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126545,1764,564,2735,67,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126546,1764,564,2736,67,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126547,1764,564,2731,67,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126548,1764,564,2732,67,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126549,1764,564,2733,67,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126550,1797,597,2731,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126551,1797,597,2732,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126552,1797,597,2733,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126553,1797,597,2734,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126554,1797,597,2735,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126555,1797,597,2736,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126556,1819,619,2731,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126557,1819,619,2734,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126558,1819,619,2737,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126559,1819,619,2735,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126560,1819,619,2736,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126561,1819,619,2732,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126562,1819,619,2733,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126563,1851,651,2734,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126564,1851,651,2737,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126565,1851,651,2735,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126566,1851,651,2736,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126567,1851,651,2731,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126568,1851,651,2732,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126569,1851,651,2733,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126570,1860,660,2734,60,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126571,1860,660,2737,60,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126572,1860,660,2735,60,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126573,1860,660,2736,60,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126574,1860,660,2731,60,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126575,1860,660,2732,60,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126576,1860,660,2733,60,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126577,1861,661,2732,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126578,1861,661,2733,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126579,1861,661,2731,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126580,1861,661,2734,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126581,1861,661,2735,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126582,1861,661,2736,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126583,1862,662,2734,61,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126584,1862,662,2737,61,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126585,1862,662,2735,61,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126586,1862,662,2736,61,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126587,1862,662,2731,61,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126588,1862,662,2732,61,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126589,1862,662,2733,61,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126590,1863,663,2731,118,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126591,1863,663,2732,118,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126592,1863,663,2733,118,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126593,1863,663,2734,118,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126594,1863,663,2735,118,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126595,1863,663,2736,118,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126596,1864,664,2734,62,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126597,1864,664,2737,62,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126598,1864,664,2735,62,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126599,1864,664,2736,62,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126600,1864,664,2731,62,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126601,1864,664,2732,62,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126602,1864,664,2733,62,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126603,1897,697,2734,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126604,1897,697,2737,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126605,1897,697,2735,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126606,1897,697,2736,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126607,1897,697,2731,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126608,1897,697,2732,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126609,1897,697,2733,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126610,1901,701,2733,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126611,1901,701,2734,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126612,1901,701,2737,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126613,1901,701,2735,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126614,1901,701,2736,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126615,1901,701,2731,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126616,1901,701,2732,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126617,1918,718,2734,67,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126618,1918,718,2737,67,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126619,1918,718,2735,67,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126620,1918,718,2736,67,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126621,1918,718,2732,67,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126622,1918,718,2733,67,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126623,1919,719,2734,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126624,1919,719,2737,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126625,1919,719,2735,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126626,1919,719,2736,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126627,1919,719,2731,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126628,1919,719,2732,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126629,1919,719,2733,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126630,1951,751,2733,118,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126631,1951,751,2734,118,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126632,1951,751,2737,118,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126633,1951,751,2735,118,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126634,1951,751,2736,118,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126635,1951,751,2731,118,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126636,1951,751,2732,118,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126637,1960,760,2734,72,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126638,1960,760,2737,72,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126639,1960,760,2735,72,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126640,1960,760,2736,72,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126641,1960,760,2731,72,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126642,1960,760,2732,72,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126643,1960,760,2733,72,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126644,1961,761,2731,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126645,1961,761,2734,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126646,1961,761,2737,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126647,1961,761,2735,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126648,1961,761,2736,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126649,1961,761,2732,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126650,1961,761,2733,115,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126651,1962,762,2737,60,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126652,1962,762,2735,60,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126653,1962,762,2736,60,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126654,1962,762,2731,60,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126655,1962,762,2732,60,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126656,1962,762,2733,60,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126657,1962,762,2738,60,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126658,1963,763,2734,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126659,1963,763,2737,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126660,1963,763,2735,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126661,1963,763,2736,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126662,1963,763,2731,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126663,1963,763,2732,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126664,1963,763,2733,116,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126665,1964,764,2734,61,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126666,1964,764,2737,61,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126667,1964,764,2735,61,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126668,1964,764,2736,61,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126669,1964,764,2732,61,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126670,1964,764,2733,61,3,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126671,1997,797,2734,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126672,1997,797,2737,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
126673,1997,797,2735,117,5,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,05
